id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;ano
217901;25/06/2019;terça-feira;09:20:00;DF;70;11,2;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-15,789762;-48,148727;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
218152;26/06/2019;quarta-feira;14:30:00;DF;20;15;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;5;0;1;2;-15,630189;-47,733288;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
219154;01/07/2019;segunda-feira;06:30:00;DF;60;7,8;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-15,90236994;-48,12675834;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
219240;01/07/2019;segunda-feira;12:37:00;DF;20;14;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,634938;-47,741241;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
220120;05/07/2019;sexta-feira;19:40:00;DF;20;4;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,675484;-47,823761;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
221707;13/07/2019;sábado;02:30:00;DF;80;9,9;BRASILIA;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;"Rotatória;Reta";Não;1;0;0;0;1;0;0;1;-15,731064;-48,159393;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
222927;19/07/2019;sexta-feira;01:23:00;DF;20;19,6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Aclive;Sim;2;1;0;0;1;0;0;2;-15,60890155;-47,69443989;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
223198;20/07/2019;sábado;05:40:00;DF;20;33;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;6;0;1;0;5;0;1;2;-15,587365;-47,577034;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
224183;23/07/2019;terça-feira;15:15:00;DF;70;5;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-15,79433;-48,097005;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
226043;01/08/2019;quinta-feira;22:30:00;DF;80;7,4;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Aclive;Não;3;0;1;0;1;1;1;3;-15,731315;-48,139267;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
226396;03/08/2019;sábado;15:00:00;DF;20;7,4;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;5;0;3;0;1;1;3;3;-15,662208;-47,799866;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
227521;08/08/2019;quinta-feira;22:00:00;DF;80;7,7;BRASILIA;Condutor Dormindo;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;2;1;4;-15,73126225;-48,14164292;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
228531;13/08/2019;terça-feira;11:00:00;DF;40;6;BRASILIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-16,029741;-47,978867;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
228651;14/08/2019;quarta-feira;01:53:00;DF;60;7,3;BRASILIA;Mal Súbito;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;2;0;1;0;0;1;1;2;-15,901237;-48,122334;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
228675;14/08/2019;quarta-feira;08:34:00;DF;70;2,5;BRASILIA;Velocidade Incompatível;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;5;0;1;5;-15,79828262;-48,07333946;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
229547;18/08/2019;domingo;14:45:00;DF;40;0;BRASILIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;1;0;0;1;1;2;-15,976897;-47,990129;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
229757;19/08/2019;segunda-feira;11:00:00;DF;20;18,7;BRASILIA;Velocidade Incompatível;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Aclive;Sim;6;0;6;0;0;0;6;2;-15,616901;-47,708927;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
230022;20/08/2019;terça-feira;18:40:00;DF;20;15;BRASILIA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Não;2;0;1;0;1;0;1;2;-15,630189;-47,733288;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
230591;23/08/2019;sexta-feira;16:40:00;DF;20;10;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-15,650243;-47,773872;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
232250;31/08/2019;sábado;14:20:00;DF;60;5;BRASILIA;Ingestão de Álcool;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;3;0;1;2;-15,895438;-48,104771;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
235188;13/09/2019;sexta-feira;19:20:00;DF;40;5,9;BRASILIA;Ingestão de Álcool;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-16,020903;-47,980541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
235297;14/09/2019;sábado;08:45:00;DF;70;1;BRASILIA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;1;0;2;2;-15,798048;-48,073235;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
236038;17/09/2019;terça-feira;07:40:00;DF;20;17,6;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Não;3;0;0;1;1;1;1;3;-15,621374;-47,71698;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
236060;17/09/2019;terça-feira;08:30:00;DF;20;16,5;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Declive;Sim;3;0;1;0;1;2;1;4;-15,625675;-47,725159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
236618;19/09/2019;quinta-feira;21:20:00;DF;40;5;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;0;2;0;2;-16,020903;-47,980541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
237101;22/09/2019;domingo;03:15:00;DF;20;20,8;BRASILIA;Condutor Dormindo;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Aclive;Sim;3;1;0;0;1;3;0;5;-15,60619707;-47,68972549;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
237486;22/09/2019;domingo;20:59:00;DF;20;33;BRASILIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-15,587365;-47,577034;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
237535;23/09/2019;segunda-feira;10:30:00;DF;20;9;BRASILIA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;4;0;0;0;2;2;0;4;-15,654671;-47,782917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
238012;25/09/2019;quarta-feira;19:45:00;DF;70;6,5;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Reta;Declive";Sim;3;0;1;0;2;0;1;3;-15,79084484;-48,10676867;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
238135;26/09/2019;quinta-feira;07:30:00;DF;70;4;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-15,798115;-48,089317;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
238267;26/09/2019;quinta-feira;16:30:00;DF;80;25;BRASILIA;Defeito Mecânico no Veículo;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;2;1;0;2;-15,62121;-48,198963;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
238567;27/09/2019;sexta-feira;22:21:00;DF;20;14;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-15,634938;-47,741241;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
239205;30/09/2019;segunda-feira;16:35:00;DF;80;3,5;BRASILIA;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;4;1;1;0;2;0;1;2;-15,731544;-48,102749;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
240210;05/10/2019;sábado;02:35:00;DF;20;22;BRASILIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15,59834;-47,676186;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
240309;05/10/2019;sábado;14:00:00;DF;80;9,9;BRASILIA;Pista Escorregadia;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Rotatória;Sim;2;0;0;0;1;1;0;2;-15,73075526;-48,1679678;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
240943;08/10/2019;terça-feira;03:00:00;DF;20;20;BRASILIA;Pista Escorregadia;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;"Declive;Ponte";Sim;1;0;0;0;1;0;0;1;-15,607905;-47,692791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
240970;08/10/2019;terça-feira;08:00:00;DF;40;6;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;2;1;1;4;-16,029741;-47,978867;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
241101;08/10/2019;terça-feira;20:30:00;DF;20;20,2;BRASILIA;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Declive;Sim;5;0;0;1;4;0;1;4;-15,607905;-47,692791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
241683;11/10/2019;sexta-feira;17:10:00;DF;70;1;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-15,795264;-48,063801;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
242501;14/10/2019;segunda-feira;23:15:00;DF;20;21,3;BRASILIA;Defeito Mecânico no Veículo;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Sim;2;0;0;0;2;0;0;2;-15,603384;-47,684692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
242520;15/10/2019;terça-feira;04:40:00;DF;20;1,6;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;2;0;0;1;2;2;-15,68353005;-47,84358328;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
242601;15/10/2019;terça-feira;12:23:00;DF;20;11;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Aclive;Sim;3;0;1;0;1;1;1;3;-15,64766275;-47,76832938;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
242736;16/10/2019;quarta-feira;09:00:00;DF;60;11,9;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;5;0;1;1;3;0;2;2;-15,911784;-48,157192;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
242835;16/10/2019;quarta-feira;17:28:00;DF;20;3;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Aclive;Sim;2;0;1;0;1;0;1;2;-15,679851;-47,832211;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
244769;24/10/2019;quinta-feira;07:15:00;DF;60;13;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,926557;-48,166969;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
244944;25/10/2019;sexta-feira;07:50:00;DF;20;20;BRASILIA;Defeito Mecânico no Veículo;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-15,607905;-47,692791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
245732;28/10/2019;segunda-feira;14:00:00;DF;60;0,4;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-15,882499;-48,060212;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
247365;05/11/2019;terça-feira;15:30:00;DF;60;1,9;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;2;0;2;0;2;2;-15,885093;-48,068954;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
247854;07/11/2019;quinta-feira;22:45:00;DF;20;39;BRASILIA;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;1;0;0;0;1;0;0;1;-15,581864;-47,521973;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
249148;13/11/2019;quarta-feira;07:30:00;DF;60;0,4;BRASILIA;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;1;1;1;1;2;3;-15,882499;-48,060212;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
249818;16/11/2019;sábado;02:00:00;DF;60;14,5;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15,943619;-48,172115;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
250119;17/11/2019;domingo;13:50:00;DF;40;7,1;BRASILIA;Pista Escorregadia;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
250566;03/10/2019;quinta-feira;06:40:00;DF;60;11;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;5;0;1;3;1;0;4;2;-15,911784;-48,157192;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
250653;19/11/2019;terça-feira;21:40:00;DF;20;10,2;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,650243;-47,773872;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
251133;22/11/2019;sexta-feira;12:00:00;DF;20;13;BRASILIA;Mal Súbito;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-15,638752;-47,749599;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
251353;23/11/2019;sábado;10:40:00;DF;70;6;BRASILIA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,791242;-48,105759;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
251402;23/11/2019;sábado;16:00:00;DF;70;6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,791242;-48,105759;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
251748;25/11/2019;segunda-feira;02:30:00;DF;60;11;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-15,911784;-48,157192;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
251924;25/11/2019;segunda-feira;21:00:00;DF;20;23;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;4;0;1;0;3;0;1;2;-15,595297;-47,667912;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
252235;27/11/2019;quarta-feira;14:50:00;DF;20;17;BRASILIA;Pista Escorregadia;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Declive;Sim;2;0;0;0;2;0;0;2;-15,621374;-47,71698;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
252239;27/11/2019;quarta-feira;15:20:00;DF;20;9,3;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,654671;-47,782917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
252408;28/11/2019;quinta-feira;12:35:00;DF;20;6;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15,665888;-47,808308;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
252852;30/11/2019;sábado;12:40:00;DF;60;8;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15,90324;-48,130695;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2019
253433;02/12/2019;segunda-feira;23:55:00;DF;20;16,4;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Aclive;Sim;2;0;1;0;1;0;1;2;-15,625675;-47,725159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
253530;03/12/2019;terça-feira;13:30:00;DF;20;6;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Aclive;Não;2;0;0;1;1;0;1;2;-15,665888;-47,808308;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
253698;04/12/2019;quarta-feira;11:10:00;DF;20;18,3;BRASILIA;Pista Escorregadia;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Declive;Não;1;0;0;0;1;0;0;1;-15,61557198;-47,70594304;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
253721;04/12/2019;quarta-feira;13:00:00;DF;20;6,9;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;0;0;2;2;0;4;-15,665888;-47,808308;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
253793;04/12/2019;quarta-feira;19:40:00;DF;20;17,7;BRASILIA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-15,621374;-47,71698;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
253975;05/12/2019;quinta-feira;18:40:00;DF;40;2,9;BRASILIA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Viaduto;Não;4;0;1;0;2;2;1;5;-16,00374074;-47,9839468;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
254020;05/12/2019;quinta-feira;23:40:00;DF;20;32;BRASILIA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Reta;Aclive";Não;3;0;1;0;1;3;1;5;-15,590174;-47,585899;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
255564;12/12/2019;quinta-feira;16:00:00;DF;20;3,4;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-15,679851;-47,832211;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
255645;13/12/2019;sexta-feira;04:20:00;DF;20;4,7;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;1;0;0;2;-15,675484;-47,823761;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
255882;14/12/2019;sábado;03:00:00;DF;20;16;BRASILIA;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;2;0;1;0;1;0;1;1;-15,625675;-47,725159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
255946;14/12/2019;sábado;09:15:00;DF;20;24,9;BRASILIA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;0;1;1;2;-15,594831;-47,658615;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
259881;31/12/2019;terça-feira;16:30:00;DF;80;17;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Declive;Não;4;0;1;0;2;1;1;3;-15,67229604;-48,16028595;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
584229;13/12/2019;sexta-feira;12:50:00;DF;20;31,7;BRASILIA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Reta;Aclive";Não;6;0;2;2;1;2;4;4;-15,59084226;-47,58823916;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
195134;04/03/2019;segunda-feira;21:40:00;DF;70;12,6;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;4;0;1;0;2;1;1;4;-15,79363979;-48,16337317;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
213195;02/06/2019;domingo;17:15:00;DF;70;11,6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Retorno Regulamentado;Reta";Sim;3;0;0;0;2;1;0;3;-15,789762;-48,148727;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
221712;13/07/2019;sábado;04:30:00;DF;20;11,9;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;17;0;4;2;10;1;6;3;-15,64654;-47,766422;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
232003;30/08/2019;sexta-feira;16:30:00;DF;40;0,1;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de Vias;Não;3;0;1;0;1;1;1;3;-15,976897;-47,990129;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
237531;23/09/2019;segunda-feira;10:55:00;DF;20;2,1;BRASILIA;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-15,682896;-47,840729;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
238476;27/09/2019;sexta-feira;16:10:00;DF;20;11,7;BRASILIA;Objeto estático sobre o leito carroçável;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-15,64654;-47,766422;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2019
182243;01/01/2019;terça-feira;07:00:00;DF;40;6;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-16,029741;-47,978867;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2019
182254;01/01/2019;terça-feira;08:20:00;DF;70;16;BRASILIA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Rotatória;Não;2;0;1;1;0;0;2;1;-15,796144;-48,194225;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2019
